variables=x1, x2, respond
-0.1 -1.7 293.62
-0.1 -1.65 276.77
-0.1 -1.6 260.42
-0.1 -1.55 244.57
-0.1 -1.5 229.22
-0.1 -1.45 214.37
-0.1 -1.4 200.02
-0.1 -1.35 186.17
-0.1 -1.3 172.82
-0.1 -1.25 159.97
-0.1 -1.2 147.62
-0.1 -1.15 135.77
-0.1 -1.1 124.42
-0.1 -1.05 113.57
-0.1 -1 103.22
-0.1 -0.95 93.37
-0.1 -0.9 84.02
-0.1 -0.85 75.17
-0.1 -0.8 66.82
-0.1 -0.75 58.97
-0.1 -0.7 51.62
-0.1 -0.65 44.77
-0.1 -0.6 38.42
-0.1 -0.55 32.57
-0.1 -0.5 27.22
-0.1 -0.45 22.37
-0.1 -0.4 18.02
-0.1 -0.35 14.17
-0.1 -0.3 10.82
-0.1 -0.25 7.97
-0.1 -0.2 5.62
-0.1 -0.15 3.77
-0.1 -0.1 2.42
-0.1 -0.05 1.57
-0.1 1.20737e-15 1.22
-0.1 0.05 1.37
-0.1 0.1 2.02
-0.1 0.15 3.17
-0.1 0.2 4.82
-0.1 0.25 6.97
-0.1 0.3 9.62
-0.1 0.35 12.77
-0.1 0.4 16.42
-0.1 0.45 20.57
-0.1 0.5 25.22
-0.1 0.55 30.37
-0.1 0.6 36.02
-0.1 0.65 42.17
-0.1 0.7 48.82
-0.1 0.75 55.97
-0.1 0.8 63.62
-0.1 0.85 71.77
-0.1 0.9 80.42
-0.1 0.95 89.57
-0.1 1 99.22
-0.1 1.05 109.37
-0.1 1.1 120.02
-0.1 1.15 131.17
-0.1 1.2 142.82
-0.1 1.25 154.97
-0.1 1.3 167.62
-0.1 1.35 180.77
-0.1 1.4 194.42
-0.1 1.45 208.57
-0.1 1.5 223.22
-0.1 1.55 238.37
-0.1 1.6 254.02
-0.1 1.65 270.17
-0.1 1.7 286.82
-0.1 1.75 303.97
-0.1 1.8 321.62
-0.1 1.85 339.77
-0.1 1.9 358.42
-0.1 1.95 377.57
-0.1 2 397.22
-0.05 -2 402.103
-0.05 -1.95 382.328
-0.05 -1.9 363.053
-0.05 -1.85 344.278
-0.05 -1.8 326.003
-0.05 -1.75 308.228
-0.05 -1.7 290.953
-0.05 -1.65 274.178
-0.05 -1.6 257.903
-0.05 -1.55 242.128
-0.05 -1.5 226.853
-0.05 -1.45 212.078
-0.05 -1.4 197.803
-0.05 -1.35 184.028
-0.05 -1.3 170.753
-0.05 -1.25 157.978
-0.05 -1.2 145.703
-0.05 -1.15 133.928
-0.05 -1.1 122.653
-0.05 -1.05 111.878
-0.05 -1 101.603
-0.05 -0.95 91.8281
-0.05 -0.9 82.5531
-0.05 -0.85 73.7781
-0.05 -0.8 65.5031
-0.05 -0.75 57.7281
-0.05 -0.7 50.4531
-0.05 -0.65 43.6781
-0.05 -0.6 37.4031
-0.05 -0.55 31.6281
-0.05 -0.5 26.3531
-0.05 -0.45 21.5781
-0.05 -0.4 17.3031
-0.05 -0.35 13.5281
-0.05 -0.3 10.2531
-0.05 -0.25 7.47812
-0.05 -0.2 5.20312
-0.05 -0.15 3.42812
-0.05 -0.1 2.15312
-0.05 -0.05 1.37812
-0.05 1.20737e-15 1.10312
-0.05 0.05 1.32813
-0.05 0.1 2.05313
-0.05 0.15 3.27813
-0.05 0.2 5.00313
-0.05 0.25 7.22813
-0.05 0.3 9.95313
-0.05 0.35 13.1781
-0.05 0.4 16.9031
-0.05 0.45 21.1281
-0.05 0.5 25.8531
-0.05 0.55 31.0781
-0.05 0.6 36.8031
-0.05 0.65 43.0281
-0.05 0.7 49.7531
-0.05 0.75 56.9781
-0.05 0.8 64.7031
-0.05 0.85 72.9281
-0.05 0.9 81.6531
-0.05 0.95 90.8781
-0.05 1 100.603
-0.05 1.05 110.828
-0.05 1.1 121.553
-0.05 1.15 132.778
-0.05 1.2 144.503
-0.05 1.25 156.728
-0.05 1.3 169.453
-0.05 1.35 182.678
-0.05 1.4 196.403
-0.05 1.45 210.628
-0.05 1.5 225.353
-0.05 1.55 240.578
-0.05 1.6 256.303
-0.05 1.65 272.528
-0.05 1.7 289.253
-0.05 1.75 306.478
-0.05 1.8 324.203
-0.05 1.85 342.428
-0.05 1.9 361.153
-0.05 1.95 380.378
-0.05 2 400.103
1.20737e-15 -2 401
1.20737e-15 -1.95 381.25
1.20737e-15 -1.9 362
1.20737e-15 -1.85 343.25
1.20737e-15 -1.8 325
1.20737e-15 -1.75 307.25
1.20737e-15 -1.7 290
1.20737e-15 -1.65 273.25
1.20737e-15 -1.6 257
1.20737e-15 -1.55 241.25
1.20737e-15 -1.5 226
1.20737e-15 -1.45 211.25
1.20737e-15 -1.4 197
1.20737e-15 -1.35 183.25
1.20737e-15 -1.3 170
1.20737e-15 -1.25 157.25
1.20737e-15 -1.2 145
1.20737e-15 -1.15 133.25
1.20737e-15 -1.1 122
1.20737e-15 -1.05 111.25
1.20737e-15 -1 101
1.20737e-15 -0.95 91.25
1.20737e-15 -0.9 82
1.20737e-15 -0.85 73.25
1.20737e-15 -0.8 65
1.20737e-15 -0.75 57.25
1.20737e-15 -0.7 50
1.20737e-15 -0.65 43.25
1.20737e-15 -0.6 37
1.20737e-15 -0.55 31.25
1.20737e-15 -0.5 26
1.20737e-15 -0.45 21.25
1.20737e-15 -0.4 17
1.20737e-15 -0.35 13.25
1.20737e-15 -0.3 10
1.20737e-15 -0.25 7.25
1.20737e-15 -0.2 5
1.20737e-15 -0.15 3.25
1.20737e-15 -0.1 2
1.20737e-15 -0.05 1.25
1.20737e-15 1.20737e-15 1
1.20737e-15 0.05 1.25
1.20737e-15 0.1 2
1.20737e-15 0.15 3.25
1.20737e-15 0.2 5
1.20737e-15 0.25 7.25
1.20737e-15 0.3 10
1.20737e-15 0.35 13.25
1.20737e-15 0.4 17
1.20737e-15 0.45 21.25
1.20737e-15 0.5 26
1.20737e-15 0.55 31.25
1.20737e-15 0.6 37
1.20737e-15 0.65 43.25
1.20737e-15 0.7 50
1.20737e-15 0.75 57.25
1.20737e-15 0.8 65
1.20737e-15 0.85 73.25
1.20737e-15 0.9 82
1.20737e-15 0.95 91.25
1.20737e-15 1 101
1.20737e-15 1.05 111.25
1.20737e-15 1.1 122
1.20737e-15 1.15 133.25
1.20737e-15 1.2 145
1.20737e-15 1.25 157.25
1.20737e-15 1.3 170
1.20737e-15 1.35 183.25
1.20737e-15 1.4 197
1.20737e-15 1.45 211.25
1.20737e-15 1.5 226
1.20737e-15 1.55 241.25
1.20737e-15 1.6 257
1.20737e-15 1.65 273.25
1.20737e-15 1.7 290
1.20737e-15 1.75 307.25
1.20737e-15 1.8 325
1.20737e-15 1.85 343.25
1.20737e-15 1.9 362
1.20737e-15 1.95 381.25
1.20737e-15 2 401
0.05 -2 401.903
0.05 -1.95 382.128
0.05 -1.9 362.853
0.05 -1.85 344.078
0.05 -1.8 325.803
0.05 -1.75 308.028
0.05 -1.7 290.753
0.05 -1.65 273.978
0.05 -1.6 257.703
0.05 -1.55 241.928
0.05 -1.5 226.653
0.05 -1.45 211.878
0.05 -1.4 197.603
0.05 -1.35 183.828
0.05 -1.3 170.553
0.05 -1.25 157.778
0.05 -1.2 145.503
0.05 -1.15 133.728
0.05 -1.1 122.453
0.05 -1.05 111.678
0.05 -1 101.403
0.05 -0.95 91.6281
0.05 -0.9 82.3531
0.05 -0.85 73.5781
0.05 -0.8 65.3031
0.05 -0.75 57.5281
0.05 -0.7 50.2531
0.05 -0.65 43.4781
0.05 -0.6 37.2031
0.05 -0.55 31.4281
0.05 -0.5 26.1531
0.05 -0.45 21.3781
0.05 -0.4 17.1031
0.05 -0.35 13.3281
0.05 -0.3 10.0531
0.05 -0.25 7.27812
0.05 -0.2 5.00312
0.05 -0.15 3.22812
0.05 -0.1 1.95312
0.05 -0.05 1.17812
0.05 1.20737e-15 0.903125
0.05 0.05 1.12813
0.05 0.1 1.85313
0.05 0.15 3.07813
0.05 0.2 4.80313
0.05 0.25 7.02813
0.05 0.3 9.75313
0.05 0.35 12.9781
0.05 0.4 16.7031
0.05 0.45 20.9281
0.05 0.5 25.6531
0.05 0.55 30.8781
0.05 0.6 36.6031
0.05 0.65 42.8281
0.05 0.7 49.5531
0.05 0.75 56.7781
0.05 0.8 64.5031
0.05 0.85 72.7281
0.05 0.9 81.4531
0.05 0.95 90.6781
0.05 1 100.403
0.05 1.05 110.628
0.05 1.1 121.353
0.05 1.15 132.578
0.05 1.2 144.303
0.05 1.25 156.528
0.05 1.3 169.253
0.05 1.35 182.478
0.05 1.4 196.203
0.05 1.45 210.428
0.05 1.5 225.153
0.05 1.55 240.378
0.05 1.6 256.103
0.05 1.65 272.328
0.05 1.7 289.053
0.05 1.75 306.278
0.05 1.8 324.003
0.05 1.85 342.228
0.05 1.9 360.953
0.05 1.95 380.178
0.05 2 399.903
0.1 -2 404.82
0.1 -1.95 384.97
0.1 -1.9 365.62
0.1 -1.85 346.77
0.1 -1.8 328.42
0.1 -1.75 310.57
0.1 -1.7 293.22
0.1 -1.65 276.37
0.1 -1.6 260.02
0.1 -1.55 244.17
0.1 -1.5 228.82
0.1 -1.45 213.97
0.1 -1.4 199.62
0.1 -1.35 185.77
0.1 -1.3 172.42
0.1 -1.25 159.57
0.1 -1.2 147.22
0.1 -1.15 135.37
0.1 -1.1 124.02
0.1 -1.05 113.17
0.1 -1 102.82
0.1 -0.95 92.97
0.1 -0.9 83.62
0.1 -0.85 74.77
0.1 -0.8 66.42
0.1 -0.75 58.57
0.1 -0.7 51.22
0.1 -0.65 44.37
0.1 -0.6 38.02
0.1 -0.55 32.17
0.1 -0.5 26.82
0.1 -0.45 21.97
0.1 -0.4 17.62
0.1 -0.35 13.77
0.1 -0.3 10.42
0.1 -0.25 7.57
0.1 -0.2 5.22
0.1 -0.15 3.37
0.1 -0.1 2.02
0.1 -0.05 1.17
0.1 1.20737e-15 0.82
0.1 0.05 0.97
0.1 0.1 1.62
0.1 0.15 2.77
0.1 0.2 4.42
0.1 0.25 6.57
0.1 0.3 9.22
0.1 0.35 12.37
0.1 0.4 16.02
0.1 0.45 20.17
0.1 0.5 24.82
0.1 0.55 29.97
0.1 0.6 35.62
0.1 0.65 41.77
0.1 0.7 48.42
0.1 0.75 55.57
0.1 0.8 63.22
0.1 0.85 71.37
0.1 0.9 80.02
0.1 0.95 89.17
0.1 1 98.82
0.1 1.05 108.97
0.1 1.1 119.62
0.1 1.15 130.77
0.1 1.2 142.42
0.1 1.25 154.57
0.1 1.3 167.22
0.1 1.35 180.37
0.1 1.4 194.02
0.1 1.45 208.17
0.1 1.5 222.82
0.1 1.55 237.97
0.1 1.6 253.62
0.1 1.65 269.77
0.1 1.7 286.42
0.1 1.75 303.57
0.1 1.8 321.22
0.1 1.85 339.37
0.1 1.9 358.02
0.1 1.95 377.17
0.1 2 396.82
0.15 -2 409.773
0.15 -1.95 389.798
0.15 -1.9 370.323
0.15 -1.85 351.348
0.15 -1.8 332.873
0.15 -1.75 314.898
0.15 -1.7 297.423
0.15 -1.65 280.448
0.15 -1.6 263.973
0.15 -1.55 247.998
0.15 -1.5 232.523
0.15 -1.45 217.548
0.15 -1.4 203.073
0.15 -1.35 189.098
0.15 -1.3 175.623
0.15 -1.25 162.648
0.15 -1.2 150.173
0.15 -1.15 138.198
0.15 -1.1 126.723
0.15 -1.05 115.748
0.15 -1 105.273
0.15 -0.95 95.2981
0.15 -0.9 85.8231
0.15 -0.85 76.8481
0.15 -0.8 68.3731
0.15 -0.75 60.3981
0.15 -0.7 52.9231
0.15 -0.65 45.9481
0.15 -0.6 39.4731
0.15 -0.55 33.4981
0.15 -0.5 28.0231
0.15 -0.45 23.0481
0.15 -0.4 18.5731
0.15 -0.35 14.5981
0.15 -0.3 11.1231
0.15 -0.25 8.14812
0.15 -0.2 5.67312
0.15 -0.15 3.69812
0.15 -0.1 2.22312
0.15 -0.05 1.24812
0.15 1.20737e-15 0.773125
0.15 0.05 0.798125
0.15 0.1 1.32313
0.15 0.15 2.34813
0.15 0.2 3.87313
0.15 0.25 5.89813
0.15 0.3 8.42313
0.15 0.35 11.4481
0.15 0.4 14.9731
0.15 0.45 18.9981
0.15 0.5 23.5231
0.15 0.55 28.5481
0.15 0.6 34.0731
0.15 0.65 40.0981
0.15 0.7 46.6231
0.15 0.75 53.6481
0.15 0.8 61.1731
0.15 0.85 69.1981
0.15 0.9 77.7231
0.15 0.95 86.7481
0.15 1 96.2731
0.15 1.05 106.298
0.15 1.1 116.823
0.15 1.15 127.848
0.15 1.2 139.373
0.15 1.25 151.398
0.15 1.3 163.923
0.15 1.35 176.948
0.15 1.4 190.473
0.15 1.45 204.498
0.15 1.5 219.023
0.15 1.55 234.048
0.15 1.6 249.573
0.15 1.65 265.598
0.15 1.7 282.123
0.15 1.75 299.148
0.15 1.8 316.673
0.15 1.85 334.698
0.15 1.9 353.223
0.15 1.95 372.248
0.15 2 391.773
0.2 -2 416.8
0.2 -1.95 396.65
0.2 -1.9 377
0.2 -1.85 357.85
0.2 -1.8 339.2
0.2 -1.75 321.05
0.2 -1.7 303.4
0.2 -1.65 286.25
0.2 -1.6 269.6
0.2 -1.55 253.45
0.2 -1.5 237.8
0.2 -1.45 222.65
0.2 -1.4 208
0.2 -1.35 193.85
0.2 -1.3 180.2
0.2 -1.25 167.05
0.2 -1.2 154.4
0.2 -1.15 142.25
0.2 -1.1 130.6
0.2 -1.05 119.45
0.2 -1 108.8
0.2 -0.95 98.65
0.2 -0.9 89
0.2 -0.85 79.85
0.2 -0.8 71.2
0.2 -0.75 63.05
0.2 -0.7 55.4
0.2 -0.65 48.25
0.2 -0.6 41.6
0.2 -0.55 35.45
0.2 -0.5 29.8
0.2 -0.45 24.65
0.2 -0.4 20
0.2 -0.35 15.85
0.2 -0.3 12.2
0.2 -0.25 9.05
0.2 -0.2 6.4
0.2 -0.15 4.25
0.2 -0.1 2.6
0.2 -0.05 1.45
0.2 1.20737e-15 0.8
0.2 0.05 0.65
0.2 0.1 1
0.2 0.15 1.85
0.2 0.2 3.2
0.2 0.25 5.05
0.2 0.3 7.4
0.2 0.35 10.25
0.2 0.4 13.6
0.2 0.45 17.45
0.2 0.5 21.8
0.2 0.55 26.65
0.2 0.6 32
0.2 0.65 37.85
0.2 0.7 44.2
0.2 0.75 51.05
0.2 0.8 58.4
0.2 0.85 66.25
0.2 0.9 74.6
0.2 0.95 83.45
0.2 1 92.8
0.2 1.05 102.65
0.2 1.1 113
0.2 1.15 123.85
0.2 1.2 135.2
0.2 1.25 147.05
0.2 1.3 159.4
0.2 1.35 172.25
0.2 1.4 185.6
0.2 1.45 199.45
0.2 1.5 213.8
0.2 1.55 228.65
0.2 1.6 244
0.2 1.65 259.85
0.2 1.7 276.2
0.2 1.75 293.05
0.2 1.8 310.4
0.2 1.85 328.25
0.2 1.9 346.6
0.2 1.95 365.45
0.2 2 384.8
0.25 -2 425.953
0.25 -1.95 405.578
0.25 -1.9 385.703
0.25 -1.85 366.328
0.25 -1.8 347.453
0.25 -1.75 329.078
0.25 -1.7 311.203
0.25 -1.65 293.828
0.25 -1.6 276.953
0.25 -1.55 260.578
0.25 -1.5 244.703
0.25 -1.45 229.328
0.25 -1.4 214.453
0.25 -1.35 200.078
0.25 -1.3 186.203
0.25 -1.25 172.828
0.25 -1.2 159.953
0.25 -1.15 147.578
0.25 -1.1 135.703
0.25 -1.05 124.328
0.25 -1 113.453
0.25 -0.95 103.078
0.25 -0.9 93.2031
0.25 -0.85 83.8281
0.25 -0.8 74.9531
0.25 -0.75 66.5781
0.25 -0.7 58.7031
0.25 -0.65 51.3281
0.25 -0.6 44.4531
0.25 -0.55 38.0781
0.25 -0.5 32.2031
0.25 -0.45 26.8281
0.25 -0.4 21.9531
0.25 -0.35 17.5781
0.25 -0.3 13.7031
0.25 -0.25 10.3281
0.25 -0.2 7.45312
0.25 -0.15 5.07812
0.25 -0.1 3.20312
0.25 -0.05 1.82812
0.25 1.20737e-15 0.953125
0.25 0.05 0.578125
0.25 0.1 0.703125
0.25 0.15 1.32813
0.25 0.2 2.45313
0.25 0.25 4.07813
0.25 0.3 6.20313
0.25 0.35 8.82813
0.25 0.4 11.9531
0.25 0.45 15.5781
0.25 0.5 19.7031
0.25 0.55 24.3281
0.25 0.6 29.4531
0.25 0.65 35.0781
0.25 0.7 41.2031
0.25 0.75 47.8281
0.25 0.8 54.9531
0.25 0.85 62.5781
0.25 0.9 70.7031
0.25 0.95 79.3281
0.25 1 88.4531
0.25 1.05 98.0781
0.25 1.1 108.203
0.25 1.15 118.828
0.25 1.2 129.953
0.25 1.25 141.578
0.25 1.3 153.703
0.25 1.35 166.328
0.25 1.4 179.453
0.25 1.45 193.078
0.25 1.5 207.203
0.25 1.55 221.828
0.25 1.6 236.953
0.25 1.65 252.578
0.25 1.7 268.703
0.25 1.75 285.328
0.25 1.8 302.453
0.25 1.85 320.078
0.25 1.9 338.203
0.25 1.95 356.828
0.25 2 375.953
0.3 -2 437.3
0.3 -1.95 416.65
0.3 -1.9 396.5
0.3 -1.85 376.85
0.3 -1.8 357.7
0.3 -1.75 339.05
0.3 -1.7 320.9
0.3 -1.65 303.25
0.3 -1.6 286.1
0.3 -1.55 269.45
0.3 -1.5 253.3
0.3 -1.45 237.65
0.3 -1.4 222.5
0.3 -1.35 207.85
0.3 -1.3 193.7
0.3 -1.25 180.05
0.3 -1.2 166.9
0.3 -1.15 154.25
0.3 -1.1 142.1
0.3 -1.05 130.45
0.3 -1 119.3
0.3 -0.95 108.65
0.3 -0.9 98.5
0.3 -0.85 88.85
0.3 -0.8 79.7
0.3 -0.75 71.05
0.3 -0.7 62.9
0.3 -0.65 55.25
0.3 -0.6 48.1
0.3 -0.55 41.45
0.3 -0.5 35.3
0.3 -0.45 29.65
0.3 -0.4 24.5
0.3 -0.35 19.85
0.3 -0.3 15.7
0.3 -0.25 12.05
0.3 -0.2 8.9
0.3 -0.15 6.25
0.3 -0.1 4.1
0.3 -0.05 2.45
0.3 1.20737e-15 1.3
0.3 0.05 0.65
0.3 0.1 0.5
0.3 0.15 0.85
0.3 0.2 1.7
0.3 0.25 3.05
0.3 0.3 4.9
0.3 0.35 7.25
0.3 0.4 10.1
0.3 0.45 13.45
0.3 0.5 17.3
0.3 0.55 21.65
0.3 0.6 26.5
0.3 0.65 31.85
0.3 0.7 37.7
0.3 0.75 44.05
0.3 0.8 50.9
0.3 0.85 58.25
0.3 0.9 66.1
0.3 0.95 74.45
0.3 1 83.3
0.3 1.05 92.65
0.3 1.1 102.5
0.3 1.15 112.85
0.3 1.2 123.7
0.3 1.25 135.05
0.3 1.3 146.9
0.3 1.35 159.25
0.3 1.4 172.1
0.3 1.45 185.45
0.3 1.5 199.3
0.3 1.55 213.65
0.3 1.6 228.5
0.3 1.65 243.85
0.3 1.7 259.7
0.3 1.75 276.05
0.3 1.8 292.9
0.3 1.85 310.25
0.3 1.9 328.1
0.3 1.95 346.45
0.3 2 365.3
0.35 -2 450.923
0.35 -1.95 429.948
0.35 -1.9 409.473
0.35 -1.85 389.498
0.35 -1.8 370.023
0.35 -1.75 351.048
0.35 -1.7 332.573
0.35 -1.65 314.598
0.35 -1.6 297.123
0.35 -1.55 280.148
0.35 -1.5 263.673
0.35 -1.45 247.698
0.35 -1.4 232.223
0.35 -1.35 217.248
0.35 -1.3 202.773
0.35 -1.25 188.798
0.35 -1.2 175.323
0.35 -1.15 162.348
0.35 -1.1 149.873
0.35 -1.05 137.898
0.35 -1 126.423
0.35 -0.95 115.448
0.35 -0.9 104.973
0.35 -0.85 94.9981
0.35 -0.8 85.5231
0.35 -0.75 76.5481
0.35 -0.7 68.0731
0.35 -0.65 60.0981
0.35 -0.6 52.6231
0.35 -0.55 45.6481
0.35 -0.5 39.1731
0.35 -0.45 33.1981
0.35 -0.4 27.7231
0.35 -0.35 22.7481
0.35 -0.3 18.2731
0.35 -0.25 14.2981
0.35 -0.2 10.8231
0.35 -0.15 7.84812
0.35 -0.1 5.37312
0.35 -0.05 3.39812
0.35 1.20737e-15 1.92312
0.35 0.05 0.948125
0.35 0.1 0.473125
0.35 0.15 0.498125
0.35 0.2 1.02313
0.35 0.25 2.04813
0.35 0.3 3.57313
0.35 0.35 5.59813
0.35 0.4 8.12313
0.35 0.45 11.1481
0.35 0.5 14.6731
0.35 0.55 18.6981
0.35 0.6 23.2231
0.35 0.65 28.2481
0.35 0.7 33.7731
0.35 0.75 39.7981
0.35 0.8 46.3231
0.35 0.85 53.3481
0.35 0.9 60.8731
0.35 0.95 68.8981
0.35 1 77.4231
0.35 1.05 86.4481
0.35 1.1 95.9731
0.35 1.15 105.998
0.35 1.2 116.523
0.35 1.25 127.548
0.35 1.3 139.073
0.35 1.35 151.098
0.35 1.4 163.623
0.35 1.45 176.648
0.35 1.5 190.173
0.35 1.55 204.198
0.35 1.6 218.723
0.35 1.65 233.748
0.35 1.7 249.273
0.35 1.75 265.298
0.35 1.8 281.823
0.35 1.85 298.848
0.35 1.9 316.373
0.35 1.95 334.398
0.35 2 352.923
0.4 -2 466.92
0.4 -1.95 445.57
0.4 -1.9 424.72
0.4 -1.85 404.37
0.4 -1.8 384.52
0.4 -1.75 365.17
0.4 -1.7 346.32
0.4 -1.65 327.97
0.4 -1.6 310.12
0.4 -1.55 292.77
0.4 -1.5 275.92
0.4 -1.45 259.57
0.4 -1.4 243.72
0.4 -1.35 228.37
0.4 -1.3 213.52
0.4 -1.25 199.17
0.4 -1.2 185.32
0.4 -1.15 171.97
0.4 -1.1 159.12
0.4 -1.05 146.77
0.4 -1 134.92
0.4 -0.95 123.57
0.4 -0.9 112.72
0.4 -0.85 102.37
0.4 -0.8 92.52
0.4 -0.75 83.17
0.4 -0.7 74.32
0.4 -0.65 65.97
0.4 -0.6 58.12
0.4 -0.55 50.77
0.4 -0.5 43.92
0.4 -0.45 37.57
0.4 -0.4 31.72
0.4 -0.35 26.37
0.4 -0.3 21.52
0.4 -0.25 17.17
0.4 -0.2 13.32
0.4 -0.15 9.97
0.4 -0.1 7.12
0.4 -0.05 4.77
0.4 1.20737e-15 2.92
0.4 0.05 1.57
0.4 0.1 0.72
0.4 0.15 0.37
0.4 0.2 0.52
0.4 0.25 1.17
0.4 0.3 2.32
0.4 0.35 3.97
0.4 0.4 6.12
0.4 0.45 8.77
0.4 0.5 11.92
0.4 0.55 15.57
0.4 0.6 19.72
0.4 0.65 24.37
0.4 0.7 29.52
0.4 0.75 35.17
0.4 0.8 41.32
0.4 0.85 47.97
0.4 0.9 55.12
0.4 0.95 62.77
0.4 1 70.92
0.4 1.05 79.57
0.4 1.1 88.72
0.4 1.15 98.37
0.4 1.2 108.52
0.4 1.25 119.17
0.4 1.3 130.32
0.4 1.35 141.97
0.4 1.4 154.12
0.4 1.45 166.77
0.4 1.5 179.92
0.4 1.55 193.57
0.4 1.6 207.72
0.4 1.65 222.37
0.4 1.7 237.52
0.4 1.75 253.17
0.4 1.8 269.32
0.4 1.85 285.97
0.4 1.9 303.12
0.4 1.95 320.77
0.4 2 338.92
0.45 -2 485.403
0.45 -1.95 463.628
0.45 -1.9 442.353
0.45 -1.85 421.578
0.45 -1.8 401.303
0.45 -1.75 381.528
0.45 -1.7 362.253
0.45 -1.65 343.478
0.45 -1.6 325.203
0.45 -1.55 307.428
0.45 -1.5 290.153
0.45 -1.45 273.378
0.45 -1.4 257.103
0.45 -1.35 241.328
0.45 -1.3 226.053
0.45 -1.25 211.278
0.45 -1.2 197.003
0.45 -1.15 183.228
0.45 -1.1 169.953
0.45 -1.05 157.178
0.45 -1 144.903
0.45 -0.95 133.128
0.45 -0.9 121.853
0.45 -0.85 111.078
0.45 -0.8 100.803
0.45 -0.75 91.0281
0.45 -0.7 81.7531
0.45 -0.65 72.9781
0.45 -0.6 64.7031
0.45 -0.55 56.9281
0.45 -0.5 49.6531
0.45 -0.45 42.8781
0.45 -0.4 36.6031
0.45 -0.35 30.8281
0.45 -0.3 25.5531
0.45 -0.25 20.7781
0.45 -0.2 16.5031
0.45 -0.15 12.7281
0.45 -0.1 9.45312
0.45 -0.05 6.67812
0.45 1.20737e-15 4.40312
0.45 0.05 2.62812
0.45 0.1 1.35312
0.45 0.15 0.578125
0.45 0.2 0.303125
0.45 0.25 0.528125
0.45 0.3 1.25313
0.45 0.35 2.47813
0.45 0.4 4.20313
0.45 0.45 6.42813
0.45 0.5 9.15313
0.45 0.55 12.3781
0.45 0.6 16.1031
0.45 0.65 20.3281
0.45 0.7 25.0531
0.45 0.75 30.2781
0.45 0.8 36.0031
0.45 0.85 42.2281
0.45 0.9 48.9531
0.45 0.95 56.1781
0.45 1 63.9031
0.45 1.05 72.1281
0.45 1.1 80.8531
0.45 1.15 90.0781
0.45 1.2 99.8031
0.45 1.25 110.028
0.45 1.3 120.753
0.45 1.35 131.978
0.45 1.4 143.703
0.45 1.45 155.928
0.45 1.5 168.653
0.45 1.55 181.878
0.45 1.6 195.603
0.45 1.65 209.828
0.45 1.7 224.553
0.45 1.75 239.778
0.45 1.8 255.503
0.45 1.85 271.728
0.45 1.9 288.453
0.45 1.95 305.678
0.45 2 323.403
0.5 -2 506.5
0.5 -1.95 484.25
0.5 -1.9 462.5
0.5 -1.85 441.25
0.5 -1.8 420.5
0.5 -1.75 400.25
0.5 -1.7 380.5
0.5 -1.65 361.25
0.5 -1.6 342.5
0.5 -1.55 324.25
0.5 -1.5 306.5
0.5 -1.45 289.25
0.5 -1.4 272.5
0.5 -1.35 256.25
0.5 -1.3 240.5
0.5 -1.25 225.25
0.5 -1.2 210.5
0.5 -1.15 196.25
0.5 -1.1 182.5
0.5 -1.05 169.25
0.5 -1 156.5
0.5 -0.95 144.25
0.5 -0.9 132.5
0.5 -0.85 121.25
0.5 -0.8 110.5
0.5 -0.75 100.25
0.5 -0.7 90.5
0.5 -0.65 81.25
0.5 -0.6 72.5
0.5 -0.55 64.25
0.5 -0.5 56.5
0.5 -0.45 49.25
0.5 -0.4 42.5
0.5 -0.35 36.25
0.5 -0.3 30.5
0.5 -0.25 25.25
0.5 -0.2 20.5
0.5 -0.15 16.25
0.5 -0.1 12.5
0.5 -0.05 9.25
0.5 1.20737e-15 6.5
0.5 0.05 4.25
0.5 0.1 2.5
0.5 0.15 1.25
0.5 0.2 0.5
0.5 0.25 0.25
0.5 0.3 0.5
0.5 0.35 1.25
0.5 0.4 2.5
0.5 0.45 4.25
0.5 0.5 6.5
0.5 0.55 9.25
0.5 0.6 12.5
0.5 0.65 16.25
0.5 0.7 20.5
0.5 0.75 25.25
0.5 0.8 30.5
0.5 0.85 36.25
0.5 0.9 42.5
0.5 0.95 49.25
0.5 1 56.5
0.5 1.05 64.25
0.5 1.1 72.5
0.5 1.15 81.25
0.5 1.2 90.5
0.5 1.25 100.25
0.5 1.3 110.5
0.5 1.35 121.25
0.5 1.4 132.5
0.5 1.45 144.25
0.5 1.5 156.5
0.5 1.55 169.25
0.5 1.6 182.5
0.5 1.65 196.25
0.5 1.7 210.5
0.5 1.75 225.25
0.5 1.8 240.5
0.5 1.85 256.25
0.5 1.9 272.5
0.5 1.95 289.25
0.5 2 306.5
0.55 -2 530.353
0.55 -1.95 507.578
0.55 -1.9 485.303
0.55 -1.85 463.528
0.55 -1.8 442.253
0.55 -1.75 421.478
0.55 -1.7 401.203
0.55 -1.65 381.428
0.55 -1.6 362.153
0.55 -1.55 343.378
0.55 -1.5 325.103
0.55 -1.45 307.328
0.55 -1.4 290.053
0.55 -1.35 273.278
0.55 -1.3 257.003
0.55 -1.25 241.228
0.55 -1.2 225.953
0.55 -1.15 211.178
0.55 -1.1 196.903
0.55 -1.05 183.128
0.55 -1 169.853
0.55 -0.95 157.078
0.55 -0.9 144.803
0.55 -0.85 133.028
0.55 -0.8 121.753
0.55 -0.75 110.978
