variables=x1, x2, respond
-0.15 -0.35 39.4683
-0.15 -0.3 23.4615
-0.15 -0.25 7.70417
-0.15 -0.2 -7.80373
-0.15 -0.15 -23.0622
-0.15 -0.1 -38.0713
-0.15 -0.05 -52.8309
-0.15 1.20737e-15 -67.3411
-0.15 0.05 -81.6018
-0.15 0.1 -95.6132
-0.15 0.15 -109.375
-0.15 0.2 -122.888
-0.15 0.25 -136.151
-0.15 0.3 -149.164
-0.15 0.35 -161.928
-0.15 0.4 -174.443
-0.15 0.45 -186.709
-0.15 0.5 -198.725
-0.15 0.55 -210.491
-0.15 0.6 -222.008
-0.15 0.65 -233.276
-0.15 0.7 -244.294
-0.15 0.75 -255.063
-0.15 0.8 -265.582
-0.15 0.85 -275.852
-0.15 0.9 -285.873
-0.15 0.95 -295.644
-0.15 1 -305.165
-0.15 1.05 -314.437
-0.15 1.1 -323.46
-0.15 1.15 -332.234
-0.15 1.2 -340.758
-0.15 1.25 -349.032
-0.15 1.3 -357.057
-0.15 1.35 -364.833
-0.15 1.4 -372.359
-0.15 1.45 -379.636
-0.15 1.5 -386.663
-0.15 1.55 -393.441
-0.15 1.6 -399.97
-0.15 1.65 -406.249
-0.15 1.7 -412.279
-0.15 1.75 -418.059
-0.15 1.8 -423.59
-0.15 1.85 -428.871
-0.15 1.9 -433.903
-0.15 1.95 -438.686
-0.15 2 -443.219
-0.1 -2 698.915
-0.1 -1.95 674.727
-0.1 -1.9 650.789
-0.1 -1.85 627.101
-0.1 -1.8 603.661
-0.1 -1.75 580.471
-0.1 -1.7 557.531
-0.1 -1.65 534.84
-0.1 -1.6 512.399
-0.1 -1.55 490.206
-0.1 -1.5 468.264
-0.1 -1.45 446.57
-0.1 -1.4 425.127
-0.1 -1.35 403.932
-0.1 -1.3 382.987
-0.1 -1.25 362.292
-0.1 -1.2 341.846
-0.1 -1.15 321.649
-0.1 -1.1 301.702
-0.1 -1.05 282.004
-0.1 -1 262.555
-0.1 -0.95 243.356
-0.1 -0.9 224.407
-0.1 -0.85 205.707
-0.1 -0.8 187.256
-0.1 -0.75 169.055
-0.1 -0.7 151.103
-0.1 -0.65 133.4
-0.1 -0.6 115.947
-0.1 -0.55 98.7437
-0.1 -0.5 81.7895
-0.1 -0.45 65.0848
-0.1 -0.4 48.6295
-0.1 -0.35 32.4237
-0.1 -0.3 16.4672
-0.1 -0.25 0.760196
-0.1 -0.2 -14.6974
-0.1 -0.15 -29.9056
-0.1 -0.1 -44.8643
-0.1 -0.05 -59.5736
-0.1 1.20737e-15 -74.0335
-0.1 0.05 -88.2439
-0.1 0.1 -102.205
-0.1 0.15 -115.917
-0.1 0.2 -129.379
-0.1 0.25 -142.591
-0.1 0.3 -155.555
-0.1 0.35 -168.269
-0.1 0.4 -180.733
-0.1 0.45 -192.948
-0.1 0.5 -204.914
-0.1 0.55 -216.63
-0.1 0.6 -228.097
-0.1 0.65 -239.314
-0.1 0.7 -250.282
-0.1 0.75 -261
-0.1 0.8 -271.469
-0.1 0.85 -281.689
-0.1 0.9 -291.659
-0.1 0.95 -301.38
-0.1 1 -310.851
-0.1 1.05 -320.073
-0.1 1.1 -329.046
-0.1 1.15 -337.769
-0.1 1.2 -346.242
-0.1 1.25 -354.467
-0.1 1.3 -362.441
-0.1 1.35 -370.167
-0.1 1.4 -377.643
-0.1 1.45 -384.869
-0.1 1.5 -391.846
-0.1 1.55 -398.574
-0.1 1.6 -405.052
-0.1 1.65 -411.281
-0.1 1.7 -417.26
-0.1 1.75 -422.99
-0.1 1.8 -428.471
-0.1 1.85 -433.702
-0.1 1.9 -438.683
-0.1 1.95 -443.416
-0.1 2 -447.899
-0.05 -2 691.861
-0.05 -1.95 667.724
-0.05 -1.9 643.836
-0.05 -1.85 620.198
-0.05 -1.8 596.809
-0.05 -1.75 573.67
-0.05 -1.7 550.779
-0.05 -1.65 528.139
-0.05 -1.6 505.748
-0.05 -1.55 483.606
-0.05 -1.5 461.713
-0.05 -1.45 440.07
-0.05 -1.4 418.677
-0.05 -1.35 397.533
-0.05 -1.3 376.638
-0.05 -1.25 355.993
-0.05 -1.2 335.597
-0.05 -1.15 315.451
-0.05 -1.1 295.554
-0.05 -1.05 275.906
-0.05 -1 256.508
-0.05 -0.95 237.359
-0.05 -0.9 218.46
-0.05 -0.85 199.81
-0.05 -0.8 181.41
-0.05 -0.75 163.259
-0.05 -0.7 145.357
-0.05 -0.65 127.705
-0.05 -0.6 110.303
-0.05 -0.55 93.1493
-0.05 -0.5 76.2454
-0.05 -0.45 59.591
-0.05 -0.4 43.1861
-0.05 -0.35 27.0305
-0.05 -0.3 11.1244
-0.05 -0.25 -4.53234
-0.05 -0.2 -19.9396
-0.05 -0.15 -35.0975
-0.05 -0.1 -50.0059
-0.05 -0.05 -64.6649
-0.05 1.20737e-15 -79.0744
-0.05 0.05 -93.2346
-0.05 0.1 -107.145
-0.05 0.15 -120.807
-0.05 0.2 -134.218
-0.05 0.25 -147.381
-0.05 0.3 -160.294
-0.05 0.35 -172.957
-0.05 0.4 -185.372
-0.05 0.45 -197.536
-0.05 0.5 -209.452
-0.05 0.55 -221.118
-0.05 0.6 -232.534
-0.05 0.65 -243.701
-0.05 0.7 -254.619
-0.05 0.75 -265.287
-0.05 0.8 -275.705
-0.05 0.85 -285.875
-0.05 0.9 -295.795
-0.05 0.95 -305.465
-0.05 1 -314.886
-0.05 1.05 -324.058
-0.05 1.1 -332.98
-0.05 1.15 -341.653
-0.05 1.2 -350.076
-0.05 1.25 -358.25
-0.05 1.3 -366.174
-0.05 1.35 -373.849
-0.05 1.4 -381.275
-0.05 1.45 -388.451
-0.05 1.5 -395.378
-0.05 1.55 -402.055
-0.05 1.6 -408.483
-0.05 1.65 -414.662
-0.05 1.7 -420.591
-0.05 1.75 -426.27
-0.05 1.8 -431.7
-0.05 1.85 -436.881
-0.05 1.9 -441.813
-0.05 1.95 -446.494
-0.05 2 -450.927
1.20737e-15 -2 686.459
1.20737e-15 -1.95 662.372
1.20737e-15 -1.9 638.535
1.20737e-15 -1.85 614.947
1.20737e-15 -1.8 591.608
1.20737e-15 -1.75 568.519
1.20737e-15 -1.7 545.679
1.20737e-15 -1.65 523.089
1.20737e-15 -1.6 500.748
1.20737e-15 -1.55 478.656
1.20737e-15 -1.5 456.814
1.20737e-15 -1.45 435.222
1.20737e-15 -1.4 413.879
1.20737e-15 -1.35 392.785
1.20737e-15 -1.3 371.94
1.20737e-15 -1.25 351.346
1.20737e-15 -1.2 331
1.20737e-15 -1.15 310.904
1.20737e-15 -1.1 291.057
1.20737e-15 -1.05 271.46
1.20737e-15 -1 252.112
1.20737e-15 -0.95 233.014
1.20737e-15 -0.9 214.165
1.20737e-15 -0.85 195.565
1.20737e-15 -0.8 177.215
1.20737e-15 -0.75 159.115
1.20737e-15 -0.7 141.263
1.20737e-15 -0.65 123.662
1.20737e-15 -0.6 106.309
1.20737e-15 -0.55 89.2063
1.20737e-15 -0.5 72.3528
1.20737e-15 -0.45 55.7487
1.20737e-15 -0.4 39.394
1.20737e-15 -0.35 23.2888
1.20737e-15 -0.3 7.43295
1.20737e-15 -0.25 -8.17343
1.20737e-15 -0.2 -23.5304
1.20737e-15 -0.15 -38.6379
1.20737e-15 -0.1 -53.496
1.20737e-15 -0.05 -68.1047
1.20737e-15 1.20737e-15 -82.464
1.20737e-15 0.05 -96.5738
1.20737e-15 0.1 -110.434
1.20737e-15 0.15 -124.045
1.20737e-15 0.2 -137.407
1.20737e-15 0.25 -150.519
1.20737e-15 0.3 -163.382
1.20737e-15 0.35 -175.995
1.20737e-15 0.4 -188.359
1.20737e-15 0.45 -200.473
1.20737e-15 0.5 -212.338
1.20737e-15 0.55 -223.954
1.20737e-15 0.6 -235.32
1.20737e-15 0.65 -246.436
1.20737e-15 0.7 -257.304
1.20737e-15 0.75 -267.922
1.20737e-15 0.8 -278.29
1.20737e-15 0.85 -288.409
1.20737e-15 0.9 -298.279
1.20737e-15 0.95 -307.899
1.20737e-15 1 -317.269
1.20737e-15 1.05 -326.391
1.20737e-15 1.1 -335.263
1.20737e-15 1.15 -343.885
1.20737e-15 1.2 -352.258
1.20737e-15 1.25 -360.382
1.20737e-15 1.3 -368.256
1.20737e-15 1.35 -375.88
1.20737e-15 1.4 -383.256
1.20737e-15 1.45 -390.382
1.20737e-15 1.5 -397.258
1.20737e-15 1.55 -403.885
1.20737e-15 1.6 -410.263
1.20737e-15 1.65 -416.391
1.20737e-15 1.7 -422.27
1.20737e-15 1.75 -427.899
1.20737e-15 1.8 -433.279
1.20737e-15 1.85 -438.409
1.20737e-15 1.9 -443.29
1.20737e-15 1.95 -447.922
1.20737e-15 2 -452.304
0.05 -2 682.709
0.05 -1.95 658.672
0.05 -1.9 634.885
0.05 -1.85 611.347
0.05 -1.8 588.059
0.05 -1.75 565.02
0.05 -1.7 542.231
0.05 -1.65 519.69
0.05 -1.6 497.4
0.05 -1.55 475.359
0.05 -1.5 453.567
0.05 -1.45 432.025
0.05 -1.4 410.732
0.05 -1.35 389.688
0.05 -1.3 368.894
0.05 -1.25 348.35
0.05 -1.2 328.054
0.05 -1.15 308.009
0.05 -1.1 288.212
0.05 -1.05 268.665
0.05 -1 249.368
0.05 -0.95 230.32
0.05 -0.9 211.521
0.05 -0.85 192.972
0.05 -0.8 174.672
0.05 -0.75 156.622
0.05 -0.7 138.821
0.05 -0.65 121.269
0.05 -0.6 103.967
0.05 -0.55 86.9148
0.05 -0.5 70.1116
0.05 -0.45 53.5578
0.05 -0.4 37.2534
0.05 -0.35 21.1985
0.05 -0.3 5.39298
0.05 -0.25 -10.1631
0.05 -0.2 -25.4697
0.05 -0.15 -40.527
0.05 -0.1 -55.3348
0.05 -0.05 -69.8931
0.05 1.20737e-15 -84.2021
0.05 0.05 -98.2616
0.05 0.1 -112.072
0.05 0.15 -125.632
0.05 0.2 -138.944
0.05 0.25 -152.005
0.05 0.3 -164.818
0.05 0.35 -177.381
0.05 0.4 -189.694
0.05 0.45 -201.758
0.05 0.5 -213.573
0.05 0.55 -225.138
0.05 0.6 -236.454
0.05 0.65 -247.52
0.05 0.7 -258.337
0.05 0.75 -268.905
0.05 0.8 -279.223
0.05 0.85 -289.292
0.05 0.9 -299.111
0.05 0.95 -308.681
0.05 1 -318.001
0.05 1.05 -327.072
0.05 1.1 -335.894
0.05 1.15 -344.466
0.05 1.2 -352.789
0.05 1.25 -360.862
0.05 1.3 -368.686
0.05 1.35 -376.26
0.05 1.4 -383.585
0.05 1.45 -390.661
0.05 1.5 -397.487
0.05 1.55 -404.063
0.05 1.6 -410.391
0.05 1.65 -416.469
0.05 1.7 -422.297
0.05 1.75 -427.876
0.05 1.8 -433.206
0.05 1.85 -438.286
0.05 1.9 -443.116
0.05 1.95 -447.698
0.05 2 -452.03
0.1 -2 680.61
0.1 -1.95 656.623
0.1 -1.9 632.886
0.1 -1.85 609.399
0.1 -1.8 586.161
0.1 -1.75 563.172
0.1 -1.7 540.433
0.1 -1.65 517.943
0.1 -1.6 495.703
0.1 -1.55 473.712
0.1 -1.5 451.971
0.1 -1.45 430.479
0.1 -1.4 409.236
0.1 -1.35 388.243
0.1 -1.3 367.499
0.1 -1.25 347.005
0.1 -1.2 326.76
0.1 -1.15 306.765
0.1 -1.1 287.019
0.1 -1.05 267.522
0.1 -1 248.275
0.1 -0.95 229.277
0.1 -0.9 210.529
0.1 -0.85 192.03
0.1 -0.8 173.781
0.1 -0.75 155.781
0.1 -0.7 138.03
0.1 -0.65 120.529
0.1 -0.6 103.277
0.1 -0.55 86.2747
0.1 -0.5 69.5218
0.1 -0.45 53.0183
0.1 -0.4 36.7643
0.1 -0.35 20.7596
0.1 -0.3 5.00445
0.1 -0.25 -10.5013
0.1 -0.2 -25.7576
0.1 -0.15 -40.7646
0.1 -0.1 -55.522
0.1 -0.05 -70.0301
0.1 1.20737e-15 -84.2887
0.1 0.05 -98.2979
0.1 0.1 -112.058
0.1 0.15 -125.568
0.1 0.2 -138.829
0.1 0.25 -151.84
0.1 0.3 -164.603
0.1 0.35 -177.115
0.1 0.4 -189.378
0.1 0.45 -201.392
0.1 0.5 -213.157
0.1 0.55 -224.671
0.1 0.6 -235.937
0.1 0.65 -246.953
0.1 0.7 -257.72
0.1 0.75 -268.237
0.1 0.8 -278.505
0.1 0.85 -288.523
0.1 0.9 -298.292
0.1 0.95 -307.812
0.1 1 -317.082
0.1 1.05 -326.102
0.1 1.1 -334.874
0.1 1.15 -343.395
0.1 1.2 -351.668
0.1 1.25 -359.691
0.1 1.3 -367.464
0.1 1.35 -374.988
0.1 1.4 -382.263
0.1 1.45 -389.288
0.1 1.5 -396.064
0.1 1.55 -402.59
0.1 1.6 -408.867
0.1 1.65 -414.895
0.1 1.7 -420.673
0.1 1.75 -426.202
0.1 1.8 -431.481
0.1 1.85 -436.511
0.1 1.9 -441.291
0.1 1.95 -445.822
0.1 2 -450.104
0.15 -2 680.162
0.15 -1.95 656.226
0.15 -1.9 632.539
0.15 -1.85 609.102
0.15 -1.8 585.914
0.15 -1.75 562.976
0.15 -1.7 540.287
0.15 -1.65 517.848
0.15 -1.6 495.658
0.15 -1.55 473.717
0.15 -1.5 452.026
0.15 -1.45 430.585
0.15 -1.4 409.392
0.15 -1.35 388.449
0.15 -1.3 367.756
0.15 -1.25 347.312
0.15 -1.2 327.117
0.15 -1.15 307.172
0.15 -1.1 287.477
0.15 -1.05 268.03
0.15 -1 248.834
0.15 -0.95 229.886
0.15 -0.9 211.188
0.15 -0.85 192.739
0.15 -0.8 174.54
0.15 -0.75 156.591
0.15 -0.7 138.89
0.15 -0.65 121.439
0.15 -0.6 104.238
0.15 -0.55 87.286
0.15 -0.5 70.5834
0.15 -0.45 54.1303
0.15 -0.4 37.9265
0.15 -0.35 21.9722
0.15 -0.3 6.26736
0.15 -0.25 -9.18809
0.15 -0.2 -24.3941
0.15 -0.15 -39.3507
0.15 -0.1 -54.0579
0.15 -0.05 -68.5156
0.15 1.20737e-15 -82.7239
0.15 0.05 -96.6828
0.15 0.1 -110.392
0.15 0.15 -123.852
0.15 0.2 -137.063
0.15 0.25 -150.024
0.15 0.3 -162.736
0.15 0.35 -175.198
0.15 0.4 -187.411
0.15 0.45 -199.375
0.15 0.5 -211.089
0.15 0.55 -222.553
0.15 0.6 -233.768
0.15 0.65 -244.734
0.15 0.7 -255.451
0.15 0.75 -265.917
0.15 0.8 -276.135
0.15 0.85 -286.103
0.15 0.9 -295.822
0.15 0.95 -305.291
0.15 1 -314.511
0.15 1.05 -323.481
0.15 1.1 -332.202
0.15 1.15 -340.673
0.15 1.2 -348.895
0.15 1.25 -356.868
0.15 1.3 -364.591
0.15 1.35 -372.065
0.15 1.4 -379.289
0.15 1.45 -386.264
0.15 1.5 -392.99
0.15 1.55 -399.466
0.15 1.6 -405.693
0.15 1.65 -411.67
0.15 1.7 -417.398
0.15 1.75 -422.876
0.15 1.8 -428.105
0.15 1.85 -433.084
0.15 1.9 -437.814
0.15 1.95 -442.295
0.15 2 -446.526
0.2 -2 681.365
0.2 -1.95 657.48
0.2 -1.9 633.844
0.2 -1.85 610.457
0.2 -1.8 587.319
0.2 -1.75 564.431
0.2 -1.7 541.793
0.2 -1.65 519.404
0.2 -1.6 497.264
0.2 -1.55 475.374
0.2 -1.5 453.733
0.2 -1.45 432.342
0.2 -1.4 411.2
0.2 -1.35 390.307
0.2 -1.3 369.664
0.2 -1.25 349.27
0.2 -1.2 329.126
0.2 -1.15 309.231
0.2 -1.1 289.586
0.2 -1.05 270.19
0.2 -1 251.043
0.2 -0.95 232.146
0.2 -0.9 213.499
0.2 -0.85 195.1
0.2 -0.8 176.952
0.2 -0.75 159.052
0.2 -0.7 141.402
0.2 -0.65 124.002
0.2 -0.6 106.85
0.2 -0.55 89.9488
0.2 -0.5 73.2965
0.2 -0.45 56.8937
0.2 -0.4 40.7403
0.2 -0.35 24.8363
0.2 -0.3 9.1817
0.2 -0.25 -6.22344
0.2 -0.2 -21.3791
0.2 -0.15 -36.2854
0.2 -0.1 -50.9423
0.2 -0.05 -65.3497
0.2 1.20737e-15 -79.5077
0.2 0.05 -93.4163
0.2 0.1 -107.075
0.2 0.15 -120.485
0.2 0.2 -133.645
0.2 0.25 -146.556
0.2 0.3 -159.218
0.2 0.35 -171.63
0.2 0.4 -183.792
0.2 0.45 -195.706
0.2 0.5 -207.369
0.2 0.55 -218.784
0.2 0.6 -229.948
0.2 0.65 -240.864
0.2 0.7 -251.53
0.2 0.75 -261.947
0.2 0.8 -272.114
0.2 0.85 -282.031
0.2 0.9 -291.7
0.2 0.95 -301.119
0.2 1 -310.288
0.2 1.05 -319.208
0.2 1.1 -327.879
0.2 1.15 -336.3
0.2 1.2 -344.472
0.2 1.25 -352.394
0.2 1.3 -360.067
0.2 1.35 -367.49
0.2 1.4 -374.664
0.2 1.45 -381.589
0.2 1.5 -388.264
0.2 1.55 -394.69
0.2 1.6 -400.866
0.2 1.65 -406.793
0.2 1.7 -412.471
0.2 1.75 -417.899
0.2 1.8 -423.077
0.2 1.85 -428.007
0.2 1.9 -432.686
0.2 1.95 -437.117
0.2 2 -441.298
0.25 -2 684.221
0.25 -1.95 660.385
0.25 -1.9 636.799
0.25 -1.85 613.463
0.25 -1.8 590.376
0.25 -1.75 567.538
0.25 -1.7 544.95
0.25 -1.65 522.611
0.25 -1.6 500.522
0.25 -1.55 478.682
0.25 -1.5 457.091
0.25 -1.45 435.75
0.25 -1.4 414.659
0.25 -1.35 393.816
0.25 -1.3 373.224
0.25 -1.25 352.88
0.25 -1.2 332.786
0.25 -1.15 312.942
0.25 -1.1 293.347
0.25 -1.05 274.001
0.25 -1 254.905
0.25 -0.95 236.058
0.25 -0.9 217.461
0.25 -0.85 199.113
0.25 -0.8 181.014
0.25 -0.75 163.165
0.25 -0.7 145.565
0.25 -0.65 128.215
0.25 -0.6 111.114
0.25 -0.55 94.263
0.25 -0.5 77.6611
0.25 -0.45 61.3085
0.25 -0.4 45.2054
0.25 -0.35 29.3517
0.25 -0.3 13.7475
0.25 -0.25 -1.60734
0.25 -0.2 -16.7127
0.25 -0.15 -31.5687
0.25 -0.1 -46.1753
0.25 -0.05 -60.5324
0.25 1.20737e-15 -74.6401
0.25 0.05 -88.4983
0.25 0.1 -102.107
0.25 0.15 -115.467
0.25 0.2 -128.577
0.25 0.25 -141.437
0.25 0.3 -154.048
0.25 0.35 -166.41
0.25 0.4 -178.522
0.25 0.45 -190.385
0.25 0.5 -201.998
0.25 0.55 -213.362
0.25 0.6 -224.477
0.25 0.65 -235.342
0.25 0.7 -245.958
0.25 0.75 -256.324
0.25 0.8 -266.441
0.25 0.85 -276.308
0.25 0.9 -285.926
0.25 0.95 -295.295
0.25 1 -304.414
0.25 1.05 -313.284
0.25 1.1 -321.904
0.25 1.15 -330.275
0.25 1.2 -338.396
0.25 1.25 -346.269
0.25 1.3 -353.891
0.25 1.35 -361.264
0.25 1.4 -368.388
0.25 1.45 -375.262
0.25 1.5 -381.887
0.25 1.55 -388.263
0.25 1.6 -394.389
0.25 1.65 -400.265
0.25 1.7 -405.892
0.25 1.75 -411.27
0.25 1.8 -416.398
0.25 1.85 -421.277
0.25 1.9 -425.907
0.25 1.95 -430.287
0.25 2 -434.417
0.3 -2 688.727
0.3 -1.95 664.942
0.3 -1.9 641.407
0.3 -1.85 618.12
0.3 -1.8 595.084
0.3 -1.75 572.296
0.3 -1.7 549.758
0.3 -1.65 527.47
0.3 -1.6 505.431
0.3 -1.55 483.641
0.3 -1.5 462.101
0.3 -1.45 440.81
0.3 -1.4 419.769
0.3 -1.35 398.977
0.3 -1.3 378.435
0.3 -1.25 358.142
0.3 -1.2 338.098
0.3 -1.15 318.304
0.3 -1.1 298.759
0.3 -1.05 279.464
0.3 -1 260.418
0.3 -0.95 241.621
0.3 -0.9 223.074
0.3 -0.85 204.777
0.3 -0.8 186.728
0.3 -0.75 168.93
0.3 -0.7 151.38
0.3 -0.65 134.08
0.3 -0.6 117.03
0.3 -0.55 100.229
0.3 -0.5 83.677
0.3 -0.45 67.3748
0.3 -0.4 51.322
0.3 -0.35 35.5186
0.3 -0.3 19.9647
0.3 -0.25 4.66019
0.3 -0.2 -10.3949
0.3 -0.15 -25.2006
0.3 -0.1 -39.7568
0.3 -0.05 -54.0636
0.3 1.20737e-15 -68.121
0.3 0.05 -81.9289
0.3 0.1 -95.4874
0.3 0.15 -108.797
0.3 0.2 -121.856
0.3 0.25 -134.666
0.3 0.3 -147.227
0.3 0.35 -159.539
0.3 0.4 -171.601
0.3 0.45 -183.413
0.3 0.5 -194.976
0.3 0.55 -206.29
0.3 0.6 -217.354
0.3 0.65 -228.169
0.3 0.7 -238.734
0.3 0.75 -249.05
0.3 0.8 -259.117
0.3 0.85 -268.934
0.3 0.9 -278.502
0.3 0.95 -287.82
0.3 1 -296.889
0.3 1.05 -305.708
0.3 1.1 -314.278
0.3 1.15 -322.599
0.3 1.2 -330.67
0.3 1.25 -338.492
0.3 1.3 -346.064
0.3 1.35 -353.387
0.3 1.4 -360.46
0.3 1.45 -367.284
0.3 1.5 -373.859
0.3 1.55 -380.184
0.3 1.6 -386.26
0.3 1.65 -392.086
0.3 1.7 -397.663
0.3 1.75 -402.99
0.3 1.8 -408.068
0.3 1.85 -412.897
0.3 1.9 -417.476
0.3 1.95 -421.806
0.3 2 -425.886
0.35 -2 694.885
0.35 -1.95 671.15
0.35 -1.9 647.665
0.35 -1.85 624.429
0.35 -1.8 601.443
0.35 -1.75 578.706
0.35 -1.7 556.218
0.35 -1.65 533.98
0.35 -1.6 511.991
0.35 -1.55 490.252
0.35 -1.5 468.762
0.35 -1.45 447.522
0.35 -1.4 426.531
0.35 -1.35 405.789
0.35 -1.3 385.297
0.35 -1.25 365.054
0.35 -1.2 345.061
0.35 -1.15 325.317
0.35 -1.1 305.823
0.35 -1.05 286.578
0.35 -1 267.582
0.35 -0.95 248.836
0.35 -0.9 230.339
0.35 -0.85 212.092
0.35 -0.8 194.094
0.35 -0.75 176.345
0.35 -0.7 158.846
0.35 -0.65 141.597
0.35 -0.6 124.597
0.35 -0.55 107.846
0.35 -0.5 91.3444
0.35 -0.45 75.0925
0.35 -0.4 59.09
0.35 -0.35 43.337
0.35 -0.3 27.8334
0.35 -0.25 12.5792
0.35 -0.2 -2.42561
0.35 -0.15 -17.181
0.35 -0.1 -31.6869
0.35 -0.05 -45.9434
0.35 1.20737e-15 -59.9504
0.35 0.05 -73.7081
0.35 0.1 -87.2163
0.35 0.15 -100.475
0.35 0.2 -113.484
0.35 0.25 -126.244
0.35 0.3 -138.755
0.35 0.35 -151.016
0.35 0.4 -163.028
0.35 0.45 -174.79
0.35 0.5 -186.303
0.35 0.55 -197.566
0.35 0.6 -208.58
0.35 0.65 -219.344
0.35 0.7 -229.859
0.35 0.75 -240.125
0.35 0.8 -250.141
0.35 0.85 -259.908
0.35 0.9 -269.426
0.35 0.95 -278.693
0.35 1 -287.712
0.35 1.05 -296.481
0.35 1.1 -305.001
0.35 1.15 -313.271
0.35 1.2 -321.292
0.35 1.25 -329.063
0.35 1.3 -336.585
0.35 1.35 -343.858
0.35 1.4 -350.881
0.35 1.45 -357.654
0.35 1.5 -364.179
0.35 1.55 -370.454
0.35 1.6 -376.479
0.35 1.65 -382.255
0.35 1.7 -387.781
0.35 1.75 -393.059
0.35 1.8 -398.086
0.35 1.85 -402.865
0.35 1.9 -407.393
0.35 1.95 -411.673
0.35 2 -415.703
0.4 -2 702.695
0.4 -1.95 679.01
0.4 -1.9 655.575
0.4 -1.85 632.39
0.4 -1.8 609.454
0.4 -1.75 586.767
0.4 -1.7 564.33
0.4 -1.65 542.142
0.4 -1.6 520.203
0.4 -1.55 498.514
0.4 -1.5 477.075
0.4 -1.45 455.885
0.4 -1.4 434.944
0.4 -1.35 414.253
0.4 -1.3 393.811
0.4 -1.25 373.618
0.4 -1.2 353.675
0.4 -1.15 333.982
0.4 -1.1 314.538
0.4 -1.05 295.343
0.4 -1 276.398
0.4 -0.95 257.702
0.4 -0.9 239.255
0.4 -0.85 221.058
0.4 -0.8 203.111
0.4 -0.75 185.413
0.4 -0.7 167.964
0.4 -0.65 150.765
0.4 -0.6 133.815
0.4 -0.55 117.114
0.4 -0.5 100.663
0.4 -0.45 84.4617
0.4 -0.4 68.5095
0.4 -0.35 52.8068
0.4 -0.3 37.3535
0.4 -0.25 22.1496
0.4 -0.2 7.19511
0.4 -0.15 -7.50992
0.4 -0.1 -21.9655
0.4 -0.05 -36.1717
0.4 1.20737e-15 -50.1285
0.4 0.05 -63.8358
0.4 0.1 -77.2937
0.4 0.15 -90.5021
0.4 0.2 -103.461
0.4 0.25 -116.171
0.4 0.3 -128.631
0.4 0.35 -140.842
0.4 0.4 -152.803
0.4 0.45 -164.515
0.4 0.5 -175.977
0.4 0.55 -187.191
0.4 0.6 -198.154
0.4 0.65 -208.868
0.4 0.7 -219.333
0.4 0.75 -229.548
0.4 0.8 -239.514
0.4 0.85 -249.231
0.4 0.9 -258.698
0.4 0.95 -267.916
0.4 1 -276.884
0.4 1.05 -285.603
0.4 1.1 -294.072
0.4 1.15 -302.292
0.4 1.2 -310.262
0.4 1.25 -317.983
0.4 1.3 -325.455
0.4 1.35 -332.677
0.4 1.4 -339.65
0.4 1.45 -346.373
0.4 1.5 -352.847
0.4 1.55 -359.072
0.4 1.6 -365.047
0.4 1.65 -370.773
0.4 1.7 -376.249
0.4 1.75 -381.476
0.4 1.8 -386.453
0.4 1.85 -391.181
0.4 1.9 -395.66
0.4 1.95 -399.889
0.4 2 -403.868
0.45 -2 712.156
0.45 -1.95 688.521
0.45 -1.9 665.137
0.45 -1.85 642.002
0.45 -1.8 619.116
0.45 -1.75 596.479
0.45 -1.7 574.092
0.45 -1.65 551.955
0.45 -1.6 530.067
0.45 -1.55 508.428
0.45 -1.5 487.039
0.45 -1.45 465.899
0.45 -1.4 445.009
0.45 -1.35 424.368
0.45 -1.3 403.976
0.45 -1.25 383.834
0.45 -1.2 363.941
0.45 -1.15 344.298
0.45 -1.1 324.904
0.45 -1.05 305.76
0.45 -1 286.865
0.45 -0.95 268.219
0.45 -0.9 249.823
0.45 -0.85 231.676
0.45 -0.8 213.779
0.45 -0.75 196.131
0.45 -0.7 178.733
0.45 -0.65 161.584
0.45 -0.6 144.684
0.45 -0.55 128.034
0.45 -0.5 111.634
0.45 -0.45 95.4823
0.45 -0.4 79.5804
0.45 -0.35 63.928
0.45 -0.3 48.525
0.45 -0.25 33.3714
0.45 -0.2 18.4673
0.45 -0.15 3.81255
0.45 -0.1 -10.5927
0.45 -0.05 -24.7486
0.45 1.20737e-15 -38.655
0.45 0.05 -52.312
0.45 0.1 -65.7196
0.45 0.15 -78.8778
0.45 0.2 -91.7865
0.45 0.25 -104.446
0.45 0.3 -116.856
0.45 0.35 -129.016
0.45 0.4 -140.927
0.45 0.45 -152.589
0.45 0.5 -164.001
0.45 0.55 -175.164
0.45 0.6 -186.077
0.45 0.65 -196.741
0.45 0.7 -207.155
0.45 0.75 -217.32
0.45 0.8 -227.236
0.45 0.85 -236.902
0.45 0.9 -246.319
0.45 0.95 -255.486
0.45 1 -264.404
0.45 1.05 -273.073
0.45 1.1 -281.492
0.45 1.15 -289.661
0.45 1.2 -297.581
0.45 1.25 -305.252
0.45 1.3 -312.674
0.45 1.35 -319.845
0.45 1.4 -326.768
0.45 1.45 -333.441
0.45 1.5 -339.865
0.45 1.55 -346.039
0.45 1.6 -351.964
0.45 1.65 -357.639
0.45 1.7 -363.065
0.45 1.75 -368.241
0.45 1.8 -373.168
0.45 1.85 -377.846
0.45 1.9 -382.274
0.45 1.95 -386.453
0.45 2 -390.382
0.5 -2 723.268
0.5 -1.95 699.684
0.5 -1.9 676.35
